X	Y	NKNR	NKNAME
6.840877376	51.04971841	4907113	
6.848605908	51.05407617	4907114	
6.851233503	51.05454437	4907115	
6.949460097	51.09653269	4907118	
6.988459178	51.02760429	4907126	
6.907808976	51.01193994	4907127	
6.90395804	51.01517437	4907128	
6.8959445	51.01923701	4907129	
6.889068502	51.02425803	4907130	
6.88551678	51.02990712	4907131	
6.88193177	51.03379964	4907132	
6.880217461	51.03968666	4907133	
6.928565758	51.00879925	4907135	
6.924308458	51.01329294	4907136	
6.929641615	51.04094841	4907140	
6.856477543	51.00963661	4907142	
6.937589118	51.0577831	4907143	
6.928952549	51.08222854	4907145	
6.926216867	51.09692693	4907146	
6.921464394	51.01591959	4907150	
6.905082738	51.09072114	4907151	Radschnellverbindung
6.904366082	51.09271013	4907152	Radschnellverbindung
6.975948866	51.03969752	4907400	
6.952767504	51.05039158	4907401	
7.07149512	51.02081984	4908004	
7.01159795	51.02383343	4908009	Leverkusen-Zentrum
7.045322144	51.02792421	4908011	
7.03401121	51.03857269	4908015	
7.052586493	51.03641274	4908016	
7.007320396	51.04187956	4908018	Kreuz Leverkusen
7.089869301	51.05218845	4908020	
7.002211063	51.05485852	4908021	
7.056637626	51.06131011	4908024	
7.044382586	51.06378469	4908025	
7.057958288	51.06563806	4908026	
7.000235893	51.07035338	4908027	
7.010833855	51.07105192	4908028	
7.058301328	51.06816472	4908029	
7.059902031	51.06863638	4908030	
7.121541277	51.06764022	4908031	
7.127865009	51.07371247	4908032	
7.112918628	51.08035648	4908035	
7.03296039	51.07681442	4908037	
7.034722822	51.07788697	4908038	
7.024893899	51.08291348	4908039	
7.079661854	51.09037089	4908040	
7.080620152	51.08973256	4908041	
7.017340104	51.09786055	4908046	
7.14912967	51.09658049	4908047	
7.038322531	50.99953462	4908053	
7.046052383	50.99941329	4908054	
7.04145949	51.00182646	4908056	
7.081164626	51.01668348	4908058	
7.130262664	51.00427105	4908059	
7.010833179	51.07518368	4908061	
7.079458508	51.01405503	4908062	
7.085872108	51.02183909	4908063	
7.118167919	51.02667042	4908064	
7.157590486	51.02923782	4908065	
7.117001327	51.03261605	4908066	
7.120299751	51.03842553	4908067	
7.128775774	51.05206188	4908069	
7.135323305	51.05430336	4908072	
7.122427588	51.06047694	4908074	
7.064667533	51.07302095	4908075	
7.061588732	51.04942696	4908078	
7.082290714	51.0875124	4908081	
7.012314666	51.09863985	4908082	
7.131649979	51.08415369	4908083	Burscheid
7.018613919	51.05590498	4908085	
7.067226188	51.05425057	4908087	
7.133347502	51.08377943	4908089	
7.112101196	51.08401897	4908090	
7.114910846	51.08146816	4908091	
7.048360878	51.03694152	4908092	
7.13503554	51.08536101	4908093	
7.059583844	51.03480238	4908098	
7.109880087	51.09862716	4908100	
7.103508169	51.02959262	4908101	
7.014019745	51.07449027	4908102	
7.129848096	51.08442006	4908103	
7.060675396	51.04390906	4908104	
7.145276953	51.09435507	4908105	
7.082278377	51.046286	4908400	
7.194862157	51.07756151	4909008	
7.212585123	51.08600372	4909010	
7.185256202	51.09106329	4909011	
7.322225047	51.00227456	4909017	
7.181344301	51.0076114	4909018	
7.28286687	51.00828378	4909019	
7.206000723	51.00978171	4909020	
7.218009385	51.00959278	4909021	
7.319329516	51.01310419	4909022	
7.1766812	51.01510355	4909023	
7.244202961	51.01949091	4909024	
7.332319215	51.01840071	4909025	
7.186400217	51.01887913	4909026	
7.201556251	51.02398768	4909027	
7.263625383	51.02722523	4909028	
7.280722774	51.02248346	4909029	
7.29414651	51.02344125	4909030	
7.175402731	51.0375786	4909031	
7.28563851	51.04408499	4909033	
7.264222627	51.05150125	4909035	
7.26761884	51.05313642	4909036	
7.299550355	51.04795823	4909037	
7.177101917	51.05286121	4909038	
7.330403808	51.07177128	4909042	
7.265981463	51.07371251	4909043	
7.278189333	51.07747101	4909044	
7.167772886	51.04464393	4909045	
7.207189925	51.04167709	4909046	
7.323771132	51.09613525	4909047	
7.230434603	51.04479437	4909048	
7.262665463	51.04354449	4909051	
7.303905174	51.0278543	4909052	
7.187222538	51.09276994	4909053	
7.193811604	51.09614713	4909054	
7.198462185	51.0958744	4909055	
7.227401895	51.04571836	4909057	
7.234104708	51.0564618	4909058	
7.23542583	51.06000764	4909059	
7.316668935	51.06617414	4909061	
7.280863534	51.02278704	4909062	
7.271003895	51.05399837	4909063	
7.21013859	51.04053324	4909064	
7.243806912	51.02016634	4909066	
7.297892475	51.01115329	4909067	Bahntrassen-Radweg
7.259459964	51.05364884	4909400	
7.44776211	51.09760187	4910001	
7.406257939	51.09008128	4910002	
7.405257529	51.08600389	4910003	
7.350529283	51.0725085	4910004	
7.353967977	51.07035287	4910005	
7.392945271	51.04928004	4910006	
7.450769355	51.04411923	4910008	
7.358727004	51.02904309	4910010	
7.355040874	51.02599572	4910011	
7.428195563	51.03716992	4910012	
7.472359235	51.03020777	4910014	
7.491839001	51.02949729	4910015	
7.485249016	51.02463743	4910016	
7.389100805	51.02204118	4910022	
7.370103745	51.01716311	4910027	
7.432824035	51.00195042	4910028	
7.441668919	51.01803854	4910029	
7.423952874	51.04365792	4910032	
7.39764804	51.02128651	4910033	
7.369604411	51.01920579	4910034	
7.432901409	51.03350549	4910035	
7.436510558	51.00405848	4910036	
7.395024224	51.01895613	4910037	
7.413825125	51.02501987	4910038	
7.378208077	51.01872005	4910039	
7.347439823	51.01978623	4910040	Bahntrassen-Radweg
7.384216282	51.02027209	4910400	
7.649742464	51.07379029	4911001	
7.576262662	51.00373528	4911002	
7.572579579	51.00455263	4911003	
7.527078497	51.01905433	4911006	
7.648311953	51.0204485	4911008	
7.528435248	51.02449593	4911009	
7.553753172	51.02374495	4911011	
7.592762198	51.03843963	4911014	
7.633791745	51.03541878	4911015	
7.502141644	51.04626842	4911016	
7.522674811	51.0471926	4911017	
7.501329422	51.05495088	4911020	
7.584209092	51.09682871	4911021	
7.543399939	51.05424545	4911022	
7.582679229	51.08901387	4911024	
7.653660318	51.06016884	4911025	
7.516430385	51.0593263	4911026	
7.531127943	51.08339511	4911030	
7.528170647	51.08951635	4911032	
7.533819176	51.05185885	4911034	
7.529375312	51.08308554	4911037	
7.556973688	51.06285029	4911041	
7.558527046	51.06537626	4911042	
7.576050327	51.07243636	4911047	
7.589880251	51.0956243	4911055	
7.635352138	51.00076172	4911063	
7.532695044	51.03186441	4911064	
7.547973362	51.03307834	4911065	
7.620542655	51.0524679	4911066	
7.627646158	51.05400881	4911067	
7.624405131	51.00804485	4911069	
7.634038345	51.00959697	4911070	
7.65051038	51.01507236	4911071	
7.529440907	51.08730548	4911072	
7.571255602	51.07074263	4911076	
7.571012821	51.09317755	4911077	
7.655418566	51.02081251	4911080	
7.639115125	51.098529	4911081	
7.544976866	51.04005424	4911083	
7.652839372	51.02038316	4911084	
7.649071044	51.01943814	4911086	
7.613929848	51.02366982	4911400	
7.558639382	51.06690482	4911401	
7.559071367	51.07073792	4911402	
7.765897472	51.05210282	4912002	
7.690310186	51.08964995	4912003	
7.758394301	51.07971701	4912004	
7.797179921	51.08030888	4912005	
7.74355569	51.01693245	4912009	
7.731769772	51.02141401	4912010	
7.729325179	51.02868718	4912011	
7.751788296	51.03669719	4912014	
7.741607411	51.04387627	4912017	
7.751397914	51.05104006	4912018	
7.723266751	51.06661441	4912023	
7.730167971	51.06529578	4912024	
7.777511096	51.02105177	4912026	
7.773265688	51.02758546	4912028	
7.765687179	51.05659954	4912029	Drolshagen
7.804336856	51.01580607	4912030	
7.811245391	51.02199935	4912031	
7.803287697	51.02861048	4912032	
7.739277115	51.04551184	4912036	
7.791840637	51.0481998	4912038	
7.823843275	51.03071152	4912040	Olpe
7.826834371	51.03424143	4912042	
7.695569792	51.01109304	4912047	
7.710663338	51.0742757	4912053	
7.72794013	51.02769281	4912062	
7.683287448	51.05327751	4912065	
7.666114696	51.06235355	4912066	
7.806450288	51.01519482	4912067	
7.830506673	51.04223061	4912068	
7.807847866	51.07375557	4912069	
7.69974944	51.0394078	4912078	
7.684363858	51.0621459	4912079	
7.81595599	51.02529516	4912080	Bahntrassen-Radweg
7.831602809	51.03848976	4912081	Bahntrassen-Radweg
7.779999549	51.01841215	4912082	Bahntrassen-Radweg
7.796669533	51.02612354	4912083	Bahntrassen-Radweg
7.767077385	51.03005245	4912084	Bahntrassen-Radweg
7.731214333	51.04431887	4912087	Bahntrassen-Radweg
7.81501737	51.02626158	4912088	
7.864424851	51.01974505	4913001	
7.856844863	51.04923814	4913010	
7.835489952	51.0611995	4913011	
7.850770914	51.07735667	4913013	
7.862242903	51.07623549	4913014	
7.86197595	51.08062385	4913015	
7.854034393	51.09679514	4913016	
7.906419851	51.01158044	4913017	
7.895165461	51.03330067	4913018	
7.91762894	51.06175424	4913019	
7.954131206	51.07752449	4913020	
7.953422791	51.03741377	4913021	
7.976952227	51.03715963	4913022	
7.984212321	51.03237735	4913023	
7.852553267	51.08632933	4913024	
7.870752536	51.03736199	4913029	
7.843887305	51.0258719	4913030	
7.857598749	51.04729136	4913031	
7.858628442	51.04845636	4913032	
7.940989346	51.00967649	4913033	
7.844471605	51.02327898	4913034	
7.843426354	51.02749723	4913035	
7.842423735	51.02603292	4913036	
7.842443286	51.0313674	4913040	
8.003562843	51.04278463	4914002	
8.043119359	51.06797462	4914003	
8.079815401	51.0308	4914005	
8.089583994	51.08641473	4914008	
8.079714883	51.08987149	4914009	
8.120807414	51.08714442	4914010	
8.119959325	51.08538844	4914012	
8.129391946	51.08466099	4914013	
8.04417707	51.08442733	4914015	
8.047215606	51.09623946	4914016	
8.02228328	51.09660999	4914018	
8.144636727	51.07749447	4914019	
8.118307746	51.08126799	4914024	Bahntrassen-Radweg
8.121779552	51.07403951	4914025	Bahntrassen-Radweg
8.20883637	51.01121086	4915001	
8.179097541	51.07174632	4915002	
8.260661575	51.00958585	4915004	
8.268716213	51.01514644	4915005	
8.25455338	51.01996032	4915006	
8.294967245	51.01091737	4915007	
8.297921824	51.01122484	4915008	
8.246510246	51.03429149	4915009	
8.286756487	51.05424983	4915010	
8.299822982	51.04884359	4915011	
8.280252583	51.07532579	4915012	
8.289062596	51.06903937	4915013	
8.172204772	51.06968642	4915014	
8.336933738	51.00041166	4916001	
8.340986775	51.00382947	4916002	
8.346828444	51.00537448	4916003	
8.369910508	51.01233369	4916004	
8.333585728	51.02507084	4916005	
8.338684883	51.03534072	4916006	
8.367182302	51.03512375	4916007	
8.376178614	51.03067033	4916008	
8.38720871	51.04240544	4916010	
8.389347874	51.04703203	4916011	
8.393827746	51.05620453	4916012	
8.410801092	51.07137423	4916013	
8.434016008	51.09666816	4916014	
8.412091268	51.01508011	4916015	
8.415627839	51.02509206	4916016	
8.427049989	51.01340032	4916017	
8.428397901	51.01384182	4916018	
8.438263089	51.01460446	4916019	
8.480242365	51.01583477	4916020	
8.489794386	51.00011168	4916022	
8.407905049	51.01437143	4916023	
8.478733209	51.02867766	4916027	
8.47256717	51.03178627	4916028	
8.442848084	51.06780897	4916029	
8.393717307	51.05889617	4916030	
8.468187052	51.02413744	4916031	
8.443008607	51.00301801	4916032	
8.457825829	51.0686047	4916033	
8.391628766	51.04641951	4916034	
8.514599251	51.00491459	4917001	
8.509573159	51.02371808	4917002	
8.500245847	51.07923445	4917005	
8.514082335	51.09396578	4917008	
8.627657621	51.09856271	4917009	
8.66438109	51.09775323	4917010	
8.533680205	51.02522374	4917012	
8.511925808	51.02222533	4917013	
8.633227028	51.09711004	4917014	Bahntrassen-Radweg
5.904360107	50.9960999	5001001	
5.937745906	50.99668136	5001002	
5.985748085	50.98648584	5001008	
5.984856052	50.99303597	5001009	
5.959438217	50.99553286	5001011	
5.971948276	50.98012528	5001012	
5.986663096	50.99722178	5001013	
5.926484073	50.99469257	5001400	
5.985169987	50.99187246	5001401	
6.111159278	50.91137532	5002003	
6.118296064	50.91996002	5002006	
6.090249709	50.91961986	5002007	
6.056926165	50.92187549	5002008	
6.067781349	50.92802519	5002009	
6.093119456	50.92538057	5002010	
6.008687499	50.9918431	5002011	
6.076011609	50.98121294	5002022	
6.136615372	50.90219517	5002025	
6.087763082	50.95155265	5002030	
6.077775169	50.97989933	5002034	
6.039747317	50.98663357	5002036	
6.005195158	50.95677693	5002037	
6.090092296	50.97335633	5002038	
6.096719811	50.98009182	5002040	
6.105175384	50.99282768	5002041	
6.101130466	50.95723098	5002042	
6.113262816	50.95289125	5002043	
6.129976455	50.95216156	5002044	
6.136829792	50.92020208	5002046	
6.099167994	50.92721416	5002048	
6.104950797	50.94561926	5002049	
6.101427786	50.92669556	5002050	
6.004654652	50.99176717	5002051	
6.12992861	50.95125184	5002054	
6.133781471	50.89937653	5002056	
6.114994489	50.95377262	5002057	
6.106150736	50.95501481	5002058	
6.101380038	50.92014206	5002059	
6.099485465	50.94672221	5002061	
6.115790483	50.91658215	5002063	
6.109878934	50.96656491	5002064	
6.10945325	50.96261032	5002065	
6.122764074	50.96117193	5002066	
6.151300847	50.91749687	5002069	
6.160438229	50.93489786	5002070	
6.165687069	50.91397048	5002071	
6.099472844	50.95671137	5002072	
6.101078574	50.98772709	5002073	
6.119234254	50.97158907	5002074	
6.118743457	50.92084623	5002075	
6.130064358	50.95325552	5002076	
6.114452332	50.92196385	5002400	
6.129786419	50.92014533	5002401	
6.216785754	50.97673094	5003018	
6.253495111	50.99637773	5003020	
6.214523378	50.99346602	5003021	
6.222536759	50.90113796	5003023	
6.281706505	50.89965115	5003025	
6.246048241	50.92048434	5003027	
6.240250114	50.92521153	5003028	
6.249380333	50.9287972	5003029	
6.288351245	50.93221066	5003030	
6.293707405	50.94025507	5003033	
6.247681797	50.94747275	5003035	
6.275863469	50.96334914	5003036	
6.223504069	50.95785212	5003037	
6.25738887	50.97905919	5003038	
6.267575831	50.97879946	5003039	
6.260941705	50.98276812	5003040	
6.290618042	50.99218615	5003041	
6.314374868	50.98757063	5003042	
6.299744698	50.98423891	5003043	
6.318634977	50.96615572	5003044	
6.273228973	50.99041803	5003045	
6.262423622	50.90580939	5003046	
6.323375795	50.91404345	5003056	JÃ¼lich-West
6.276611943	50.89885274	5003058	Aldenhoven
6.320610346	50.92883324	5003060	
6.175920476	50.91532779	5003064	
6.196909537	50.91776457	5003065	
6.180338373	50.94805289	5003066	
6.2858107	50.98078128	5003067	
6.177636829	50.99113939	5003068	
6.326352729	50.91134619	5003069	
6.288804286	50.93189364	5003073	
6.24520511	50.94669732	5003075	
6.204594862	50.99848535	5003076	
6.214920555	50.93535033	5003077	
6.27490407	50.89957444	5003083	
6.174339052	50.97139364	5003084	
6.314256124	50.93093529	5003086	
6.179730187	50.94690178	5003088	
6.18054589	50.94856606	5003089	
6.167696087	50.91154708	5003090	
6.321753879	50.91507741	5003092	
6.324792411	50.91309712	5003093	
6.323538098	50.91416485	5003094	
6.276073035	50.98181395	5003400	
6.234312532	50.90622357	5003401	
6.488182742	50.9957931	5004001	
6.493531512	50.97877996	5004002	
6.414776046	50.9947113	5004007	
6.364822798	50.98267978	5004008	
6.397454366	50.97888344	5004009	
6.436317566	50.98505005	5004011	
6.406435043	50.97738643	5004013	
6.460875219	50.96782435	5004014	
6.411535561	50.96048846	5004016	
6.473273121	50.95755731	5004017	
6.342595834	50.94084057	5004019	
6.351267048	50.91967753	5004020	
6.363782626	50.92386572	5004021	
6.333716097	50.91392947	5004026	
6.343632547	50.99756424	5004028	
6.363267014	50.92219162	5004030	
6.33575659	50.99485421	5004034	
6.411148526	50.99629377	5004035	
6.34629788	50.98098002	5004036	
6.363902642	50.96533811	5004037	JÃ¼lich-Ost
6.411106581	50.92631613	5004042	
6.350057283	50.91205064	5004043	
6.336622022	50.91494956	5004045	
6.353812074	50.91994963	5004046	
6.423061804	50.95107081	5004047	
6.418496265	50.94204773	5004048	
6.374214636	50.95448954	5004050	
6.474687737	50.95025234	5004051	
6.476292452	50.95118919	5004052	
6.376076022	50.91121723	5004057	
6.368092361	50.93632348	5004058	
6.432544769	50.99021139	5004059	
6.346718063	50.97712899	5004060	
6.362633737	50.96608607	5004061	
6.516388696	50.99766161	5005001	
6.571101691	50.99175688	5005004	
6.5065492	50.98956527	5005005	
6.513956055	50.98516609	5005007	
6.515122043	50.98258376	5005008	
6.591716776	50.97288397	5005010	
6.574367203	50.9681596	5005011	
6.537685839	50.96285547	5005013	
6.62476369	50.95094795	5005017	
6.543823984	50.94242172	5005021	
6.567904472	50.93605535	5005023	
6.595034	50.94174787	5005024	
6.629011861	50.93646861	5005027	
6.600902974	50.93590645	5005033	
6.665444021	50.92991082	5005034	
6.579313576	50.92837976	5005035	
6.587100166	50.92618462	5005036	
6.658871677	50.92625738	5005038	
6.639709869	50.91360347	5005042	
6.634442235	50.91120144	5005043	
6.642460593	50.91166909	5005044	
6.637462473	50.9091518	5005045	
6.560621342	50.93962585	5005050	
6.590826537	50.92605307	5005051	
6.65863452	50.94901516	5005052	
6.653786854	50.94173935	5005053	
6.648399608	50.93656594	5005054	
6.641627037	50.93194172	5005055	
6.63868442	50.91441423	5005056	
6.602464868	50.96643377	5005058	
6.635914877	50.95977785	5005059	
6.64001962	50.9550732	5005060	
6.549288595	50.99367741	5005061	Bedburg
6.631508344	50.96690075	5005064	
6.601991173	50.94373169	5005066	
6.595269486	50.94680152	5005067	
6.592122592	50.94930791	5005069	
6.603891125	50.94861903	5005070	Bergheim
6.615172506	50.95763327	5005071	
6.597724957	50.94617415	5005072	
6.64924559	50.93724492	5005076	Bergheim-SÃ¼d
6.515562523	50.95050713	5005077	
6.539581723	50.95352136	5005078	
6.569796982	50.94917794	5005079	
6.613539825	50.92398494	5005080	
6.613462049	50.93657432	5005081	
6.573268301	50.93375772	5005082	
6.582955301	50.94586068	5005085	
6.545880187	50.98164909	5005087	
6.550494897	50.96537217	5005088	
6.566207838	50.94300173	5005089	
6.577083088	50.94280166	5005090	
6.630934895	50.91263746	5005091	
6.62712321	50.94672127	5005092	
6.654359233	50.92409992	5005093	
6.658788016	50.90555833	5005094	
6.574035853	50.98717989	5005095	
6.586443544	50.99263241	5005096	
6.65969621	50.91059703	5005097	
6.581047456	50.94454714	5005098	
6.613896798	50.96946932	5005101	
6.623793038	50.96805786	5005102	
6.591383287	50.97919321	5005103	
6.570331184	50.92556217	5005106	
6.514030909	50.99862565	5005107	
6.619849686	50.954888	5005110	
6.628065661	50.94439815	5005111	
6.616124496	50.9076673	5005112	
6.594013863	50.96060525	5005114	
6.532135807	50.93558117	5005115	
6.587037164	50.97750409	5005116	
6.590901223	50.91687297	5005117	
6.58531851	50.93873414	5005118	
6.607969281	50.91035312	5005119	
6.617495739	50.91218416	5005120	
6.665893287	50.911089	5005121	
6.61960586	50.98674791	5005122	
6.505642461	50.9570167	5005123	
6.578606812	50.99257919	5005400	
6.550275874	50.99390136	5005401	
6.511170352	50.99473044	5005402	
6.575507212	50.98968962	5005403	
6.63188434	50.95217027	5005404	
6.586585654	50.97661512	5005405	
6.575723488	50.98167573	5005407	
6.709308076	50.99263076	5006001	
6.740379904	50.99328232	5006003	
6.743469531	50.99052068	5006004	
6.816796432	50.9937681	5006010	
6.671223014	50.98296648	5006011	
6.682450045	50.97853321	5006012	
6.685492064	50.97761723	5006013	
6.78514059	50.9820307	5006015	
6.787538003	50.98051251	5006016	
6.7505193	50.96590244	5006019	
6.75488455	50.96689996	5006020	
6.782565171	50.96008681	5006022	
6.828328478	50.96437512	5006023	
6.830199284	50.96428093	5006024	
6.771724238	50.95066798	5006025	
6.801972032	50.95422867	5006026	
6.696692537	50.93566034	5006029	
6.768905939	50.93572707	5006032	
6.780755206	50.93771071	5006033	
6.785947685	50.93759029	5006034	
6.82638767	50.93847126	5006036	
6.679455682	50.92351671	5006038	
6.676074713	50.9397431	5006040	
6.66625421	50.91723916	5006042	
6.669609457	50.91165173	5006043	
6.68416485	50.91118092	5006044	
6.70943892	50.91524094	5006049	
6.817477115	50.93198809	5006054	
6.822831064	50.92407421	5006055	
6.81939465	50.92377905	5006056	
6.813863127	50.91338374	5006057	
6.805610961	50.91238826	5006058	
6.82793409	50.9133192	5006062	
6.830970189	50.90905224	5006063	
6.814834511	50.90125568	5006065	
6.703848295	50.92382716	5006066	
6.823788604	50.96767177	5006067	
6.810738796	50.98890802	5006070	
6.792172122	50.97882378	5006071	
6.820983193	50.93234106	5006072	
6.799539981	50.98644765	5006073	
6.813980072	50.93861866	5006075	
6.802949898	50.9220165	5006076	
6.778994193	50.96642298	5006077	
6.799184	50.99751227	5006081	
6.671996067	50.92071359	5006082	
6.672550431	50.92234666	5006083	
6.79494384	50.96971116	5006084	
6.693859665	50.93694076	5006085	
6.818915211	50.9128668	5006086	
6.679194207	50.94196322	5006087	
6.673046199	50.93404496	5006088	
6.66805296	50.91400983	5006089	
6.81224332	50.91700669	5006090	
6.767282132	50.93893639	5006091	
6.705361573	50.92483424	5006092	
6.818098902	50.92177069	5006093	
6.829745449	50.98771793	5006094	
6.787601858	50.90207824	5006095	
6.829007026	50.95759141	5006096	
6.776561872	50.94328578	5006098	
6.779506438	50.96545997	5006101	
6.813436775	50.9399776	5006102	
6.715706871	50.90015509	5006103	
6.819764353	50.92964614	5006104	Frechen-Nord
6.711283453	50.92381561	5006105	
6.711498854	50.91196763	5006106	
6.830588178	50.96158395	5006110	
6.82913897	50.95965475	5006111	
6.829506859	50.91080656	5006112	
6.812991189	50.98602178	5006113	
6.796360813	50.90356003	5006114	
6.699666736	50.93337228	5006115	
6.795332999	50.99367203	5006116	
6.804933129	50.91929977	5006118	
6.793011855	50.99208416	5006119	
6.795040117	50.92136357	5006120	
6.788891434	50.93209368	5006121	
6.757017701	50.96497658	5006122	
6.687171039	50.93902653	5006400	
6.706682785	50.92251537	5006401	
6.68221428	50.91102792	5006402	
6.683590381	50.90053005	5006403	
6.877191558	50.99839815	5007001	
6.890965541	50.9970501	5007002	Kreuz KÃ¶ln-Nord
6.898310974	50.99606379	5007004	
6.895089449	50.99384859	5007005	K-Longerich
6.846676971	50.91191108	5007006	
6.88485253	50.98964129	5007007	
6.936995651	50.99728128	5007008	
6.954712297	50.9958922	5007009	
6.851086668	50.97795951	5007010	K-BocklemÃ¼nd
6.903483977	50.90097241	5007011	
6.865976281	50.97061243	5007012	
6.867554512	50.97090197	5007013	
6.917697234	50.96968424	5007015	
6.927878072	50.95971121	5007016	Ehrenfeld
6.982173789	50.96292824	5007017	
6.964890105	50.95925379	5007018	
6.955765793	50.9571387	5007019	
6.91673705	50.95019249	5007020	
6.956234582	50.95027993	5007021	
6.849351196	50.93807273	5007025	K-LÃ¶venich
6.939970932	50.94055139	5007026	
6.866476188	50.93791347	5007028	
6.90847332	50.93701054	5007030	
6.924687	50.93665834	5007031	
6.928766867	50.93660428	5007032	
6.932621429	50.93656094	5007033	
6.932599963	50.93548869	5007034	
6.938957059	50.93641296	5007035	
6.939102373	50.93542549	5007036	
6.947546049	50.93640143	5007037	
6.945879772	50.9358572	5007038	
6.94934279	50.93545599	5007039	
6.95733887	50.93516214	5007040	
6.963085425	50.93624518	5007041	
6.960025776	50.93533588	5007042	
6.981542577	50.93730623	5007045	KÃ¶ln-Deutz
6.992935687	50.93675954	5007046	
6.939765763	50.9274276	5007047	
6.941598165	50.92929149	5007048	
6.942826184	50.92850177	5007049	
6.944796861	50.92972907	5007050	
6.962669793	50.93012752	5007051	
6.97106243	50.93690269	5007053	
6.985482991	50.93029607	5007054	SeverinsbrÃ¼cke
6.845276354	50.92583829	5007055	Kreuz KÃ¶ln-West
6.890386923	50.92467848	5007056	
6.908834681	50.92780791	5007057	
6.924825598	50.93356726	5007058	
6.932867093	50.92087181	5007059	
6.843459765	50.91759974	5007060	Frechen
6.837859007	50.9156247	5007061	
6.856666607	50.92029736	5007062	
6.860368621	50.9210464	5007063	
6.8591387	50.91540638	5007064	
6.895681783	50.91471074	5007065	
6.864884127	50.90504764	5007066	
6.912244532	50.90653052	5007067	
6.96355585	50.9217897	5007068	
6.966976684	50.92273251	5007069	
6.967282902	50.92208449	5007070	
6.977119582	50.90737521	5007071	
6.984075583	50.90090578	5007072	
6.92388835	50.91226394	5007073	
6.98837201	50.94581185	5007074	
6.91545309	50.90419511	5007075	
6.928411944	50.94502198	5007076	
6.945422071	50.97136365	5007077	
6.935050132	50.95051684	5007078	
6.866229861	50.905371	5007081	
6.979359613	50.93039374	5007082	
6.869259552	50.96888874	5007087	
6.945178328	50.99483819	5007090	
6.941415025	50.93593664	5007091	
6.946455253	50.92633122	5007095	
6.952376384	50.92374801	5007096	
6.956821226	50.92203068	5007097	
6.97271678	50.93139478	5007098	
6.988176208	50.96662239	5007099	
6.918972479	50.97039817	5007105	Bickendorf
6.992941751	50.92672606	5007106	Am Grauen Stein
6.883295202	50.93765774	5007107	
6.876322852	50.94617173	5007108	
6.87131392	50.95181398	5007109	
6.978831726	50.93955387	5007110	
6.902344029	50.99858917	5007111	
6.832956585	50.90665607	5007112	
6.838881581	50.98230119	5007114	
6.840621375	50.9679227	5007115	
6.903005793	50.99194046	5007116	
6.959878843	50.9211319	5007117	
6.933469453	50.94922477	5007118	
6.938735859	50.9533087	5007119	
6.851958721	50.91367297	5007126	
6.853675101	50.91403298	5007127	
6.841778186	50.91724663	5007128	
6.850847142	50.96943381	5007129	
6.889392788	50.90142959	5007400	
6.999399138	50.98945356	5008001	
7.016542157	50.9835259	5008002	KÃ¶ln-MÃ¼lheim
7.004674477	50.97605345	5008003	
7.006364951	50.96349181	5008006	
7.027718142	50.96599151	5008007	
7.031254015	50.96672636	5008008	K-DellbrÃ¼ck
7.057499977	50.97402475	5008009	
7.059368848	50.97468323	5008010	
7.078443659	50.9815307	5008011	
7.110251203	50.99518882	5008012	
7.136411013	50.99158233	5008016	
7.140217526	50.99169058	5008017	
7.120555414	50.98506289	5008018	
7.019625288	50.94880996	5008020	
7.036740102	50.95240138	5008021	Kreuz KÃ¶ln-Ost
7.027876088	50.94273918	5008022	
7.008486355	50.938936	5008023	
7.033278679	50.9386006	5008024	
7.080840102	50.9460523	5008025	
7.0980635	50.94820539	5008026	Berg. Gladbach-Refrath
7.117765585	50.95063304	5008027	
7.119010359	50.94469982	5008028	
7.128260154	50.95008605	5008030	Berg. Gladbach-Frankenforst
7.153901587	50.96506271	5008031	
7.163932107	50.96330666	5008032	
7.03049574	50.93171674	5008033	
7.023304388	50.92040732	5008034	Vingst
7.025145991	50.91950868	5008035	Anschluss L 124
7.003227317	50.91006779	5008036	K-Poll
7.022430337	50.91566062	5008037	
7.027418695	50.91678893	5008038	Kreuz KÃ¶ln-Gremberg
7.092991902	50.92969398	5008039	
7.060423633	50.92395437	5008040	Dreieck KÃ¶ln-Heumar
7.078706517	50.92339391	5008041	
7.081951846	50.92160178	5008042	
7.098025105	50.92005607	5008043	
7.107873503	50.917323	5008044	
7.106237065	50.91460622	5008045	KÃ¶nigsforst
7.080703269	50.91052368	5008046	
7.099819606	50.90938343	5008047	
7.138009334	50.90718557	5008048	
7.062915601	50.90522348	5008049	
7.059913819	50.90739936	5008050	K-Gremberghoven
7.073657349	50.89930018	5008051	
7.100884564	50.89980185	5008052	
7.031166259	50.94027994	5008053	
7.006733537	50.94750747	5008054	
7.040930725	50.92965275	5008055	
7.078796658	50.98161366	5008056	
7.078669502	50.98272474	5008057	
7.02741698	50.95089205	5008058	Anschluss B 55 A
7.005141042	50.94720799	5008059	
7.018142065	50.94848874	5008060	
6.999619699	50.9246743	5008061	Kalk
7.057240947	50.95130873	5008062	KÃ¶ln-Merheim
7.060097722	50.94480344	5008063	
7.130530954	50.99001302	5008068	
7.06361003	50.94304771	5008069	
7.070562331	50.90529066	5008070	Dreieck KÃ¶ln-Porz
7.057562171	50.95714796	5008072	
7.131059127	50.95181069	5008073	
7.057331803	50.95254908	5008074	
7.132566013	50.98804488	5008076	
7.131520945	50.9893139	5008077	
